DATE,age,bmr,body_fat,date_join,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fiber,e_protein,e_sat_fat,e_sodium,e_sugar,e_unsat_fat,gender,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_total_calories,m_workout_count,m_workout_time,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_count,n_deep,n_duration,n_light,n_quality,n_rem,o_count,o_mood,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_count,s_deep,s_duration,s_light,s_quality,s_rem,weight,date,tempmean,tempmax,tempmin,precip,snow,location
20131215,30.750684931506854,1933.3380754931507,0.0,20131215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2219.0,189.36400254101002,3133.0,28020.0,1813.0,5340.0,4079.0,2122.7020780341604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1561.0,1988.0,31200.0,1.0,-2828.0,1.0,11460.0,32050.0,20590.0,97.0,0.0,86.1825,20131215,35,40,30,0.72,0.0,knyc-central park
20131216,30.75342465753425,1933.3195686438355,0.0,20131216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3068.0,262.190001607,4334.0,31380.0,1883.0,4080.0,5604.0,2195.509570250836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5341.0,4228.0,29100.0,2.0,-7805.0,1.0,14519.0,33337.0,18818.0,100.0,0.0,86.1825,20131216,29,33,25,0.0,0.0,knyc-central park
20131217,30.756164383561643,1933.3010617945208,0.0,20131217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5164.0,447.37800040800005,7545.0,29160.0,881.0,6420.0,9656.0,2380.6790622025205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6781.0,7749.0,14700.0,4.0,-8068.0,1.0,7260.0,15679.0,8419.0,52.0,0.0,86.1825,20131217,28,32,24,0.19,1.1,knyc-central park
20131218,30.75890410958904,1933.2825549452054,0.0,20131218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5325.0,467.42100291,7796.0,28740.0,851.0,5040.0,9955.0,2400.703557855205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2581.0,4339.0,18000.0,3.0,-3855.0,1.0,8040.0,17940.0,9900.0,58.0,0.0,86.1825,20131218,30,37,23,0.0,0.0,knyc-central park
20131219,30.76164383561644,1933.2640480958905,0.0,20131219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4591.0,421.7550015,6982.0,27540.0,865.0,8760.0,8780.0,2355.0190495958905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1201.0,6171.0,29100.0,2.0,-3186.0,1.0,12195.0,29475.0,17280.0,94.0,0.0,86.1825,20131219,39,47,30,0.0,0.0,knyc-central park
20131220,30.76438356164384,1933.2455412465756,0.0,20131220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,1673.0,154.450000644,2552.0,30780.0,1138.0,4320.0,3213.0,2087.6955418905754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.0,6630.0,28500.0,2.0,1349.0,1.0,5641.0,25201.0,19560.0,67.0,0.0,86.1825,20131220,47,53,41,0.0,0.0,knyc-central park
20131221,30.767123287671232,1933.2270343972602,0.0,20131221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6623.0,687.362005755,10379.0,25920.0,2987.0,12300.0,12611.0,2620.58904015226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16799.0,4305.0,39600.0,2.0,15795.0,1.0,7500.0,21060.0,13560.0,60.0,0.0,86.1825,20131221,58,65,51,0.01,0.0,knyc-central park
20131222,30.76986301369863,1933.2085275479449,0.0,20131222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3251.0,451.3580025285,6234.0,27420.0,2608.0,8640.0,6902.0,2384.566530076445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.0,8349.0,31800.0,1.0,-1587.0,1.0,14039.0,30738.0,16699.0,100.0,0.0,86.1825,20131222,66,71,61,0.001,0.0,knyc-central park
20131223,30.772602739726032,1933.1900206986304,0.0,20131223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2654.0,251.7570014,3967.0,26520.0,457.0,4800.0,5006.0,2184.94702209863,0.0,0.0,28259.0,3499.0,31800.0,1.0,27281.0,1.0,1260.0,2880.0,1620.0,9.0,0.0,0.0,0.0,7199.0,5220.0,27000.0,2.0,4953.0,1.0,3900.0,17107.0,13207.0,45.0,0.0,86.1825,20131223,53,64,42,0.51,0.0,knyc-central park
20131224,30.775342465753425,1933.1715138493148,0.0,20131224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2581.0,202.157001242,3418.0,28920.0,1016.0,7980.0,4548.0,2135.3285150913152,0.0,0.0,32159.0,2635.0,37500.0,0.0,31445.0,1.0,1980.0,5280.0,3300.0,15.0,0.0,0.0,0.0,239.0,8414.0,18300.0,4.0,-458.0,1.0,5820.0,14004.0,8184.0,46.0,0.0,86.1825,20131224,34,42,26,0.001,0.001,knyc-central park
20131225,30.778082191780825,1933.1530070000001,0.0,20131225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2512.0,202.527001917,3378.0,27720.0,347.0,4500.0,4472.0,2135.680008917,0.0,0.0,25439.0,1240.0,29400.0,0.0,25041.0,1.0,780.0,4019.0,3239.0,9.0,0.0,0.0,0.0,10499.0,9819.0,24900.0,1.0,1710.0,1.0,1800.0,13511.0,11711.0,33.0,0.0,86.1825,20131225,25,31,19,0.0,0.0,knyc-central park
20131226,30.78082191780822,1933.1345001506852,0.0,20131226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4931.0,421.795003638,7013.0,22260.0,1282.0,3060.0,9046.0,2354.929503788685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1921.0,13762.0,22200.0,4.0,-7628.0,1.0,11543.0,21586.0,10043.0,74.0,0.0,86.1825,20131226,33,36,30,0.001,0.001,knyc-central park
20131227,30.78356164383561,1933.1159933013696,0.0,20131227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,9776.0,1187.48800597,17069.0,20040.0,3850.0,7800.0,19736.0,3120.603999271369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.0,7724.0,34800.0,5.0,-944.0,1.0,10920.0,29880.0,18960.0,91.0,0.0,86.1825,20131227,36,40,31,0.0,0.0,knyc-central park
20131228,30.786301369863008,1933.0974864520551,0.0,20131228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,95.0,7.870000302789999,128.0,0.0,66.0,0.0,168.0,1940.967486754845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131228,46,55,36,0.0,0.0,knyc-central park
20131230,30.79178082191781,1933.0604727534246,0.0,20131230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4074.0,372.940001935,6080.0,32400.0,755.0,32400.0,7716.0,2306.000474688425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20131230,34,45,23,0.0,0.0,knyc-central park
20131231,30.794520547945204,1933.0419659041092,0.0,20131231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4481.0,413.936003119,6641.0,28560.0,638.0,12720.0,8450.0,2346.977969023109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12539.0,3054.0,33600.0,2.0,11865.0,1.0,10340.0,19281.0,8941.0,61.0,0.0,86.1825,20131231,27,32,21,0.001,0.001,knyc-central park
20140102,30.8,1933.0049522054794,0.0,20140102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6014.0,707.260001406,10485.0,25080.0,2954.0,7380.0,12184.0,2640.2649536114795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2341.0,10736.0,32400.0,5.0,-3913.0,1.0,7579.0,29417.0,21838.0,79.0,0.0,86.1825,20140102,26,33,18,0.33,3.1,knyc-central park
20140103,30.802739726027397,1932.9864453561645,0.0,20140103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,1757.0,161.783000633,2692.0,31620.0,1384.0,11160.0,3389.0,2094.769445989164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.0,11598.0,34500.0,2.0,162.0,1.0,9180.0,28260.0,19080.0,79.0,0.0,86.1825,20140103,14,18,9,0.29,3.3,knyc-central park
20140104,30.805479452054797,1932.9679385068494,0.0,20140104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3368.0,307.580003381,4895.0,27900.0,509.0,10800.0,6273.0,2240.547941887849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20140104,19,29,8,0.0,0.0,knyc-central park
20140105,30.80821917808219,1932.9494316575344,0.0,20140105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,258.0,22.260000109699998,358.0,32040.0,55.0,12060.0,466.0,1955.2094317672345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7139.0,7313.0,36300.0,2.0,5226.0,1.0,9960.0,27721.0,17761.0,81.0,0.0,86.1825,20140105,34,40,27,0.14,0.001,knyc-central park
20140106,30.810958904109587,1932.930924808219,0.0,20140106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2939.0,271.4399997,4521.0,28440.0,519.0,4740.0,5684.0,2204.370924508219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4381.0,6815.0,30900.0,3.0,-6887.0,1.0,12194.0,33672.0,21478.0,100.0,0.0,86.1825,20140106,37,55,19,0.36,0.0,knyc-central park
20140107,30.81369863013699,1932.9124179589041,0.0,20140107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3246.0,309.170000613,5067.0,27480.0,395.0,6840.0,6316.0,2242.082418571905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,4375.0,24900.0,2.0,-2077.0,1.0,9309.0,23802.0,14493.0,73.0,0.0,86.1825,20140107,12,19,4,0.0,0.0,knyc-central park
20140108,30.81643835616439,1932.893911109589,0.0,20140108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4187.0,397.153001249,6592.0,28500.0,1059.0,5820.0,8210.0,2330.046912358589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,6838.0,30900.0,2.0,1552.0,1.0,7330.0,26290.0,18960.0,71.0,0.0,86.1825,20140108,16,22,9,0.0,0.0,knyc-central park
20140109,30.819178082191783,1932.875404260274,0.0,20140109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3469.0,339.90300141299997,5433.0,28560.0,510.0,3660.0,6767.0,2272.778405673274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,7609.0,30300.0,3.0,-1442.0,1.0,8640.0,27493.0,18853.0,80.0,0.0,86.1825,20140109,27,32,22,0.0,0.0,knyc-central park
20140110,30.82191780821918,1932.856897410959,0.0,20140110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,1241.0,109.889000237,1851.0,30180.0,176.0,4800.0,2355.0,2042.7458976479586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-541.0,5192.0,32400.0,2.0,-2732.0,1.0,9540.0,31200.0,21660.0,90.0,0.0,86.1825,20140110,34,37,30,0.11,0.001,knyc-central park
20140111,30.824657534246573,1932.838390561644,0.0,20140111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,6647.0,866.051999584,12289.0,22800.0,4317.0,3480.0,13864.0,2798.890390145644,0.0,0.0,60419.0,2225.0,62100.0,0.0,59155.0,1.0,0.0,1620.0,1620.0,2.0,0.0,0.0,0.0,5219.0,2535.0,28800.0,1.0,3884.0,1.0,6961.0,23221.0,16260.0,65.0,0.0,86.1825,20140111,48,58,37,0.5,0.0,knyc-central park
20140112,30.827397260273965,1932.8198837123289,0.0,20140112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3687.0,322.082003459,5200.0,28800.0,699.0,8520.0,6723.0,2254.9018871713292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14399.0,4354.0,35100.0,1.0,12746.0,1.0,9060.0,20280.0,11220.0,61.0,0.0,86.1825,20140112,46,54,38,0.05,0.0,knyc-central park
20140113,30.83013698630137,1932.8013768630135,0.0,20140113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5263.0,450.177002072,7685.0,27960.0,891.0,4800.0,9834.0,2382.9783789350136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4021.0,7036.0,27300.0,4.0,-8073.0,1.0,9136.0,28817.0,19681.0,84.0,0.0,86.1825,20140113,44,51,37,0.0,0.0,knyc-central park
20140114,30.83287671232877,1932.7828700136984,0.0,20140114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3379.0,285.977002904,4816.0,29340.0,512.0,7800.0,6219.0,2218.7598729176984,0.0,0.0,80957.0,1903.0,81000.0,0.0,80957.0,1.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,1319.0,4300.0,22800.0,1.0,-1180.0,1.0,5460.0,20940.0,15480.0,59.0,0.0,86.1825,20140114,48,52,44,0.38,0.0,knyc-central park
20140115,30.83561643835617,1932.764363164384,0.0,20140115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2807.0,240.476000249,4100.0,28860.0,486.0,11640.0,5236.0,2173.240363413384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1861.0,3746.0,27900.0,2.0,-3217.0,1.0,10091.0,28511.0,18420.0,86.0,0.0,86.1825,20140115,40,45,34,0.0,0.0,knyc-central park
20140116,30.83835616438356,1932.7458563150683,0.0,20140116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2960.0,288.634999946,4663.0,28500.0,565.0,13020.0,5803.0,2221.3808562610684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.0,6278.0,27000.0,3.0,-855.0,1.0,7827.0,23857.0,16030.0,69.0,0.0,86.1825,20140116,38,41,35,0.001,0.0,knyc-central park
20140117,30.841095890410962,1932.7273494657532,0.0,20140117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5049.0,652.048003033,9196.0,26880.0,1625.0,4200.0,10472.0,2584.775352498753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5341.0,5379.0,27900.0,2.0,-6640.0,1.0,8161.0,31561.0,23400.0,88.0,0.0,86.1825,20140117,39,45,32,0.0,0.0,knyc-central park
20140118,30.843835616438355,1932.7088426164387,0.0,20140118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3198.0,278.761003733,4474.0,29820.0,669.0,16740.0,5816.0,2211.4698463494383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17639.0,2646.0,44400.0,2.0,17253.0,1.0,15542.0,25701.0,10159.0,81.0,0.0,86.1825,20140118,34,39,28,0.1,0.001,knyc-central park
20140119,30.846575342465755,1932.6903357671233,0.0,20140119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2454.0,215.286001071,3551.0,24540.0,950.0,7020.0,4571.0,2147.9763368381227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6359.0,7007.0,33600.0,2.0,2986.0,1.0,9540.0,25887.0,16347.0,77.0,0.0,86.1825,20140119,31,36,25,0.0,0.0,knyc-central park
20140120,30.849315068493148,1932.671828917808,0.0,20140120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4280.0,616.7500024587,8406.0,26640.0,2326.0,10020.0,9162.0,2549.4218313765077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7799.0,9200.0,38700.0,4.0,6515.0,1.0,6005.0,23165.0,17160.0,63.0,0.0,86.1825,20140120,40,45,34,0.0,0.0,knyc-central park
20140121,30.85205479452055,1932.653322068493,0.0,20140121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3125.0,285.058001161,4744.0,29940.0,688.0,7800.0,6005.0,2217.711323229493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2821.0,5300.0,25200.0,5.0,-4160.0,1.0,10502.0,24420.0,13918.0,76.0,0.0,86.1825,20140121,23,33,12,0.0,11.0,knyc-central park
20140122,30.854794520547944,1932.6348152191779,0.0,20140122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4031.0,357.111998975,6062.0,27540.0,801.0,6420.0,7676.0,2289.7468141941777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,4675.0,30300.0,2.0,419.0,1.0,9546.0,28086.0,18540.0,84.0,0.0,86.1825,20140122,13,18,7,0.02,0.5,knyc-central park
20140123,30.85753424657534,1932.616308369863,0.0,20140123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4811.0,412.051003873,6985.0,29460.0,1144.0,12480.0,8946.0,2344.667312242863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,8963.0,24900.0,1.0,-4769.0,1.0,9060.0,23286.0,14226.0,73.0,0.0,86.1825,20140123,14,19,9,0.0,0.0,knyc-central park
20140124,30.86027397260274,1932.597801520548,0.0,20140124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,2391.0,194.79600131509997,3310.0,27420.0,912.0,3180.0,4331.0,2127.393802835648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4799.0,8046.0,28800.0,2.0,533.0,1.0,9540.0,22861.0,13321.0,75.0,0.0,86.1825,20140124,15,19,10,0.0,0.0,knyc-central park
20140125,30.863013698630137,1932.579294671233,0.0,20140125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4604.0,411.44100105800004,6703.0,21000.0,554.0,5160.0,8578.0,2344.020295729233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.0,1642.0,27900.0,2.0,1253.0,1.0,9998.0,25185.0,15187.0,77.0,0.0,86.1825,20140125,24,28,19,0.04,1.0,knyc-central park
20140126,30.86575342465753,1932.5607878219175,0.0,20140126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4464.0,413.60100159,6771.0,27840.0,997.0,6900.0,8503.0,2346.161789411917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20140126,26,34,17,0.001,0.001,knyc-central park
20140127,30.86849315068493,1932.5422809726028,0.0,20140127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,553.0,47.4540004134,790.0,30540.0,118.0,8040.0,1019.0,1979.9962813860031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4021.0,12880.0,39600.0,3.0,-5385.0,1.0,10743.0,34085.0,23342.0,99.0,0.0,86.1825,20140127,33,44,21,0.0,0.0,knyc-central park
20140128,30.871232876712327,1932.523774123288,0.0,20140128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,7532.0,931.70600038767,13608.0,28440.0,3380.0,6480.0,15590.0,2864.2297745109577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,5368.0,23100.0,2.0,-748.0,1.0,9240.0,20820.0,11580.0,67.0,0.0,86.1825,20140128,17,21,12,0.0,0.0,knyc-central park
20140129,30.87397260273973,1932.5052672739725,0.0,20140129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3596.0,334.0450011343,5534.0,27840.0,775.0,5760.0,6960.0,2266.550268408273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,8343.0,28800.0,4.0,-1011.0,1.0,8580.0,24828.0,16248.0,73.0,0.0,86.1825,20140129,19,23,14,0.04,0.8,knyc-central park
20140130,30.876712328767123,1932.4867604246572,0.0,20140130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,5800.0,509.781004488,8595.0,27600.0,949.0,4740.0,10942.0,2442.2677649126567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.0,7484.0,27000.0,3.0,352.0,1.0,9384.0,21684.0,12300.0,68.0,0.0,86.1825,20140130,23,30,16,0.0,0.0,knyc-central park
20140131,30.87945205479452,1932.4682535753425,0.0,20140131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,4835.0,707.098001003,9557.0,27060.0,2448.0,7860.0,10455.0,2639.5662545783425,0.0,0.0,17219.0,1076.0,30300.0,0.0,16504.0,1.0,1680.0,13200.0,11520.0,30.0,0.0,0.0,0.0,-241.0,406.0,600.0,0.0,-612.0,1.0,926.0,926.0,0.0,4.0,0.0,86.1825,20140131,32,39,25,0.0,0.0,knyc-central park
20140201,30.882191780821923,1932.4497467260276,0.0,20140201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,293.0,24.3319999576,427.0,32100.0,55.0,23580.0,548.0,1956.7817466836277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20140201,41,45,36,0.0,0.0,knyc-central park
20140202,30.884931506849323,1932.4312398767127,0.0,20140202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,3621.0,338.92600005865,29.0,32400.0,21.0,32400.0,39.0,2271.3572399353625,1.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2161.0,57333.0,20100.0,1.0,-3154.0,1.0,7020.0,21601.0,14581.0,68.0,0.0,86.1825,20140202,48,56,39,0.001,0.0,knyc-central park
20140211,30.90958904109589,1932.2646782328768,0.0,20140211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,64.0,6.3710001707099995,101.0,32400.0,23.0,32400.0,126.0,1938.6356784035863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1825,20140211,21,26,16,0.0,0.0,knyc-central park
20140212,30.912328767123288,1932.2461713835614,0.0,20140212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,723.0,69.617000699,1107.0,31680.0,108.0,7080.0,1382.0,2001.8631720825617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.0,10499.0,32400.0,3.0,-2134.0,1.0,9301.0,27755.0,18454.0,84.0,0.0,86.1825,20140212,19,25,13,0.0,0.0,knyc-central park
20140213,30.91506849315068,1932.2276645342465,0.0,20140213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.778,519.0,44.132000625100005,752.0,30540.0,179.0,5940.0,969.0,1976.3596651593466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,7273.0,29100.0,3.0,-161.0,1.0,11428.0,27088.0,15660.0,84.0,0.0,86.1825,20140213,30,36,24,1.78,9.5,knyc-central park
